Codart,Descripcion,Desc_adic,Familia,Codbarra,MARCELA KOURY
0101116150,5446MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,544605357,MARCELA KOURY
0101116160,5447MK T85 CORAL,CONJUNTO,LENCERIA,544702338,MARCELA KOURY
0101116170,5447MK T85 AMARILLO,CONJUNTO,LENCERIA,544702353,MARCELA KOURY
0101116180,5447MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,544702357,MARCELA KOURY
0101116190,5447MK T90 CORAL,CONJUNTO,LENCERIA,544703338,MARCELA KOURY
0101116200,5447MK T90 AMARILLO,CONJUNTO,LENCERIA,544703353,MARCELA KOURY
0101116210,5447MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,544703357,MARCELA KOURY
0101116220,5447MK T95 CORAL,CONJUNTO,LENCERIA,544704338,MARCELA KOURY
0101116230,5447MK T95 AMARILLO,CONJUNTO,LENCERIA,544704353,MARCELA KOURY
0101116240,5447MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,544704357,MARCELA KOURY
0101116250,5447MK T100 CORAL,CONJUNTO,LENCERIA,544705338,MARCELA KOURY
0101116260,5447MK T100 AMARILLO,CONJUNTO,LENCERIA,544705353,MARCELA KOURY
0101116270,5447MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,544705357,MARCELA KOURY
0101116280,5448MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,544802357,MARCELA KOURY
0101116290,5448MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,544803357,MARCELA KOURY
0101116300,5448MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,544804357,MARCELA KOURY
0101116310,5448MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,544805357,MARCELA KOURY
0101116320,5449MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,544902357,MARCELA KOURY
0101116330,5449MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,544903357,MARCELA KOURY
0101116340,5449MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,544904357,MARCELA KOURY
0101116350,5449MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,544905357,MARCELA KOURY
0101116360,5450MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,545002357,MARCELA KOURY
0101116370,5450MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,545003357,MARCELA KOURY
0101116380,5450MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,545004357,MARCELA KOURY
0101116390,5450MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,545005357,MARCELA KOURY
0101116400,5451MK T85 ROJO DARK,CONJUNTO,LENCERIA,545102336,MARCELA KOURY
0101116410,5451MK T90 ROJO DARK,CONJUNTO,LENCERIA,545103336,MARCELA KOURY
0101116420,5451MK T95 ROJO DARK,CONJUNTO,LENCERIA,545104336,MARCELA KOURY
0101116430,5451MK T100 ROJO DARK,CONJUNTO,LENCERIA,545105336,MARCELA KOURY
0101116440,5452MK T85 ROJO DARK,CONJUNTO,LENCERIA,545202336,MARCELA KOURY
0101116450,5452MK T90 ROJO DARK,CONJUNTO,LENCERIA,545203336,MARCELA KOURY
0101116460,5452MK T95 ROJO DARK,CONJUNTO,LENCERIA,545204336,MARCELA KOURY
0101116470,5452MK T100 ROJO DARK,CONJUNTO,LENCERIA,545205336,MARCELA KOURY
0101116480,5453MK T85 FUCSIA OBISPO,CONJUNTO,LENCERIA,545302170,MARCELA KOURY
0101116490,5453MK T90 FUCSIA OBISPO,CONJUNTO,LENCERIA,545303170,MARCELA KOURY
0101116500,5453MK T95 FUCSIA OBISPO,CONJUNTO,LENCERIA,545304170,MARCELA KOURY
0101116510,5453MK T100 FUCSIA OBISPO,CONJUNTO,LENCERIA,545305170,MARCELA KOURY
0101116520,5454MK T85 ROSA BALLET,CONJUNTO,LENCERIA,545402344,MARCELA KOURY
0101116530,5454MK T90 ROSA BALLET,CONJUNTO,LENCERIA,545403344,MARCELA KOURY
0101116540,5454MK T95 ROSA BALLET,CONJUNTO,LENCERIA,545404344,MARCELA KOURY
0101116550,5454MK T100 ROSA BALLET,CONJUNTO,LENCERIA,545405344,MARCELA KOURY
0101116560,5455MK T85 ROSA BALLET,CONJUNTO,LENCERIA,545502344,MARCELA KOURY
0101116570,5455MK T90 ROSA BALLET,CONJUNTO,LENCERIA,545503344,MARCELA KOURY
0101116580,5455MK T95 ROSA BALLET,CONJUNTO,LENCERIA,545504344,MARCELA KOURY
0101116590,5455MK T100 ROSA BALLET,CONJUNTO,LENCERIA,545505344,MARCELA KOURY
0101116600,5456MK T85 NOUGAT,CONJUNTO,LENCERIA,545602128,MARCELA KOURY
0101116610,5456MK T85 ROSA BALLET,CONJUNTO,LENCERIA,545602344,MARCELA KOURY
0101116620,5456MK T90 NOUGAT,CONJUNTO,LENCERIA,545603128,MARCELA KOURY
0101116630,5456MK T90 ROSA BALLET,CONJUNTO,LENCERIA,545603344,MARCELA KOURY
0101116640,5456MK T95 NOUGAT,CONJUNTO,LENCERIA,545604128,MARCELA KOURY
0101116650,5456MK T95 ROSA BALLET,CONJUNTO,LENCERIA,545604344,MARCELA KOURY
0101116660,5456MK T100 NOUGAT,CONJUNTO,LENCERIA,545605128,MARCELA KOURY
0101116670,5456MK T100 ROSA BALLET,CONJUNTO,LENCERIA,545605344,MARCELA KOURY
0101116680,5457MK T85 NOUGAT,CONJUNTO,LENCERIA,545702128,MARCELA KOURY
0101116690,5457MK T85 ROSA BALLET,CONJUNTO,LENCERIA,545702344,MARCELA KOURY
0101116700,5457MK T90 NOUGAT,CONJUNTO,LENCERIA,545703128,MARCELA KOURY
0101116710,5457MK T90 ROSA BALLET,CONJUNTO,LENCERIA,545703344,MARCELA KOURY
0101116720,5457MK T95 NOUGAT,CONJUNTO,LENCERIA,545704128,MARCELA KOURY
0101116730,5457MK T95 ROSA BALLET,CONJUNTO,LENCERIA,545704344,MARCELA KOURY
0101116740,5457MK T100 NOUGAT,CONJUNTO,LENCERIA,545705128,MARCELA KOURY
0101116750,5457MK T100 ROSA BALLET,CONJUNTO,LENCERIA,545705344,MARCELA KOURY
0101116760,5458MK T85 NOUGAT,CONJUNTO,LENCERIA,545802128,MARCELA KOURY
0101116770,5458MK T85 FUCSIA OBISPO,CONJUNTO,LENCERIA,545802170,MARCELA KOURY
0101116780,5458MK T85 ORANGE,CONJUNTO,LENCERIA,545802358,MARCELA KOURY
0101116790,5458MK T90 NOUGAT,CONJUNTO,LENCERIA,545803128,MARCELA KOURY
0101116800,5458MK T90 FUCSIA OBISPO,CONJUNTO,LENCERIA,545803170,MARCELA KOURY
0101116810,5458MK T90 ORANGE,CONJUNTO,LENCERIA,545803358,MARCELA KOURY
0101116820,5458MK T95 NOUGAT,CONJUNTO,LENCERIA,545804128,MARCELA KOURY
0101116830,5458MK T95 FUCSIA OBISPO,CONJUNTO,LENCERIA,545804170,MARCELA KOURY
0101116840,5458MK T95 ORANGE,CONJUNTO,LENCERIA,545804358,MARCELA KOURY
0101116850,5458MK T100 NOUGAT,CONJUNTO,LENCERIA,545805128,MARCELA KOURY
0101116860,5458MK T100 FUCSIA OBISPO,CONJUNTO,LENCERIA,545805170,MARCELA KOURY
0101116870,5458MK T100 ORANGE,CONJUNTO,LENCERIA,545805358,MARCELA KOURY
0101116880,5459MK T85 FUCSIA OBISPO,CONJUNTO,LENCERIA,545902170,MARCELA KOURY
0101116890,5459MK T85 ORANGE,CONJUNTO,LENCERIA,545902358,MARCELA KOURY
0101116900,5459MK T90 FUCSIA OBISPO,CONJUNTO,LENCERIA,545903170,MARCELA KOURY
0101116910,5459MK T90 ORANGE,CONJUNTO,LENCERIA,545903358,MARCELA KOURY
0101116920,5459MK T95 FUCSIA OBISPO,CONJUNTO,LENCERIA,545904170,MARCELA KOURY
0101116930,5459MK T95 ORANGE,CONJUNTO,LENCERIA,545904358,MARCELA KOURY
0101116940,5459MK T100 FUCSIA OBISPO,CONJUNTO,LENCERIA,545905170,MARCELA KOURY
0101116950,5459MK T100 ORANGE,CONJUNTO,LENCERIA,545905358,MARCELA KOURY
0101116960,5460MK TS AZUL MARNI,CONJUNTO,LENCERIA,546001335,MARCELA KOURY
0101116970,5460MK TS ROSA BALLET,CONJUNTO,LENCERIA,546001344,MARCELA KOURY
0101116980,5460MK TM AZUL MARNI,CONJUNTO,LENCERIA,546002335,MARCELA KOURY
0101116990,5460MK TM ROSA BALLET,CONJUNTO,LENCERIA,546002344,MARCELA KOURY
0101117000,5460MK TL AZUL MARNI,CONJUNTO,LENCERIA,546003335,MARCELA KOURY
0101117010,5460MK TL ROSA BALLET,CONJUNTO,LENCERIA,546003344,MARCELA KOURY
0101117020,5460MK TXL AZUL MARNI,CONJUNTO,LENCERIA,546004335,MARCELA KOURY
0101117030,5460MK TXL ROSA BALLET,CONJUNTO,LENCERIA,546004344,MARCELA KOURY
0101117040,5461MK T85 AZUL MARNI,CONJUNTO,LENCERIA,546102335,MARCELA KOURY
0101117050,5461MK T85 ROSA BALLET,CONJUNTO,LENCERIA,546102344,MARCELA KOURY
0101117060,5461MK T90 AZUL MARNI,CONJUNTO,LENCERIA,546103335,MARCELA KOURY
0101117070,5461MK T90 ROSA BALLET,CONJUNTO,LENCERIA,546103344,MARCELA KOURY
0101117080,5461MK T95 AZUL MARNI,CONJUNTO,LENCERIA,546104335,MARCELA KOURY
0101117090,5461MK T95 ROSA BALLET,CONJUNTO,LENCERIA,546104344,MARCELA KOURY
0101117100,5461MK T100 AZUL MARNI,CONJUNTO,LENCERIA,546105335,MARCELA KOURY
0101117110,5461MK T100 ROSA BALLET,CONJUNTO,LENCERIA,546105344,MARCELA KOURY
0101117120,5462MK T85 AZUL MARNI,CONJUNTO,LENCERIA,546202335,MARCELA KOURY
0101117130,5462MK T85 ROSA BALLET,CONJUNTO,LENCERIA,546202344,MARCELA KOURY
0101117140,5462MK T90 AZUL MARNI,CONJUNTO,LENCERIA,546203335,MARCELA KOURY
0101117150,5462MK T90 ROSA BALLET,CONJUNTO,LENCERIA,546203344,MARCELA KOURY
0101117160,5462MK T95 AZUL MARNI,CONJUNTO,LENCERIA,546204335,MARCELA KOURY
0101117170,5462MK T95 ROSA BALLET,CONJUNTO,LENCERIA,546204344,MARCELA KOURY
0101117180,5462MK T100 AZUL MARNI,CONJUNTO,LENCERIA,546205335,MARCELA KOURY
0101117190,5462MK T100 ROSA BALLET,CONJUNTO,LENCERIA,546205344,MARCELA KOURY
0101117200,5463MK T85 AZUL MARNI,CONJUNTO,LENCERIA,546302335,MARCELA KOURY
0101117210,5463MK T85 ROSA BALLET,CONJUNTO,LENCERIA,546302344,MARCELA KOURY
0101117220,5463MK T90 AZUL MARNI,CONJUNTO,LENCERIA,546303335,MARCELA KOURY
0101117230,5463MK T90 ROSA BALLET,CONJUNTO,LENCERIA,546303344,MARCELA KOURY
0101117240,5463MK T95 AZUL MARNI,CONJUNTO,LENCERIA,546304335,MARCELA KOURY
0101117250,5463MK T95 ROSA BALLET,CONJUNTO,LENCERIA,546304344,MARCELA KOURY
0101117260,5463MK T100 AZUL MARNI,CONJUNTO,LENCERIA,546305335,MARCELA KOURY
0101117270,5463MK T100 ROSA BALLET,CONJUNTO,LENCERIA,546305344,MARCELA KOURY
0101117280,5464MK T85 FUCSIA OBISPO,CONJUNTO,LENCERIA,546402170,MARCELA KOURY
0101117290,5464MK T85 AZUL MARNI,CONJUNTO,LENCERIA,546402335,MARCELA KOURY
0101117300,5464MK T90 FUCSIA OBISPO,CONJUNTO,LENCERIA,546403170,MARCELA KOURY
0101117310,5464MK T90 AZUL MARNI,CONJUNTO,LENCERIA,546403335,MARCELA KOURY
0101117320,5464MK T95 FUCSIA OBISPO,CONJUNTO,LENCERIA,546404170,MARCELA KOURY
0101117330,5464MK T95 AZUL MARNI,CONJUNTO,LENCERIA,546404335,MARCELA KOURY
0101117340,5464MK T100 FUCSIA OBISPO,CONJUNTO,LENCERIA,546405170,MARCELA KOURY
0101117350,5464MK T100 AZUL MARNI,CONJUNTO,LENCERIA,546405335,MARCELA KOURY
0101117360,5465MK T85 FUCSIA OBISPO,CONJUNTO,LENCERIA,546502170,MARCELA KOURY
0101117370,5465MK T85 AZUL MARNI,CONJUNTO,LENCERIA,546502335,MARCELA KOURY
0101117380,5465MK T90 FUCSIA OBISPO,CONJUNTO,LENCERIA,546503170,MARCELA KOURY
0101117390,5465MK T90 AZUL MARNI,CONJUNTO,LENCERIA,546503335,MARCELA KOURY
0101117400,5465MK T95 FUCSIA OBISPO,CONJUNTO,LENCERIA,546504170,MARCELA KOURY
0101117410,5465MK T95 AZUL MARNI,CONJUNTO,LENCERIA,546504335,MARCELA KOURY
0101117420,5465MK T100 FUCSIA OBISPO,CONJUNTO,LENCERIA,546505170,MARCELA KOURY
0101117430,5465MK T100 AZUL MARNI,CONJUNTO,LENCERIA,546505335,MARCELA KOURY
0101117440,5466MK T85 ROJO DARK,CONJUNTO,LENCERIA,546602336,MARCELA KOURY
0101117450,5466MK T90 ROJO DARK,CONJUNTO,LENCERIA,546603336,MARCELA KOURY
0101117460,5466MK T95 ROJO DARK,CONJUNTO,LENCERIA,546604336,MARCELA KOURY
0101117470,5466MK T100 ROJO DARK,CONJUNTO,LENCERIA,546605336,MARCELA KOURY
0101117480,5467MK T85 ROJO DARK,CONJUNTO,LENCERIA,546702336,MARCELA KOURY
0101117490,5467MK T90 ROJO DARK,CONJUNTO,LENCERIA,546703336,MARCELA KOURY
0101117500,5467MK T95 ROJO DARK,CONJUNTO,LENCERIA,546704336,MARCELA KOURY
0101117510,5467MK T100 ROJO DARK,CONJUNTO,LENCERIA,546705336,MARCELA KOURY
0101117520,5468MK T85 AZUL,CONJUNTO,LENCERIA,546802130,MARCELA KOURY
0101117530,5468MK T85 CORAL FLUO,CONJUNTO,LENCERIA,546802338,MARCELA KOURY
0101117540,5468MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,546802357,MARCELA KOURY
0101117550,5468MK T90 AZUL,CONJUNTO,LENCERIA,546803130,MARCELA KOURY
0101117560,5468MK T90 CORAL FLUO,CONJUNTO,LENCERIA,546803338,MARCELA KOURY
0101117570,5468MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,546803357,MARCELA KOURY
0101117580,5468MK T95 AZUL,CONJUNTO,LENCERIA,546804130,MARCELA KOURY
0101117590,5468MK T95 CORAL FLUO,CONJUNTO,LENCERIA,546804338,MARCELA KOURY
0101117600,5468MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,546804357,MARCELA KOURY
0101117610,5468MK T100 AZUL,CONJUNTO,LENCERIA,546805130,MARCELA KOURY
0101117620,5468MK T100 CORAL FLUO,CONJUNTO,LENCERIA,546805338,MARCELA KOURY
0101117630,5468MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,546805357,MARCELA KOURY
0101117640,5469MK T85 AZUL,CONJUNTO,LENCERIA,546902130,MARCELA KOURY
0101117650,5469MK T85 CORAL FLUO,CONJUNTO,LENCERIA,546902338,MARCELA KOURY
0101117660,5469MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,546902357,MARCELA KOURY
0101117670,5469MK T90 AZUL,CONJUNTO,LENCERIA,546903130,MARCELA KOURY
0101117680,5469MK T90 CORAL FLUO,CONJUNTO,LENCERIA,546903338,MARCELA KOURY
0101117690,5469MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,546903357,MARCELA KOURY
0101117700,5469MK T95 AZUL,CONJUNTO,LENCERIA,546904130,MARCELA KOURY
0101117710,5469MK T95 CORAL FLUO,CONJUNTO,LENCERIA,546904338,MARCELA KOURY
0101117720,5469MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,546904357,MARCELA KOURY
0101117730,5469MK T100 AZUL,CONJUNTO,LENCERIA,546905130,MARCELA KOURY
0101117740,5469MK T100 CORAL FLUO,CONJUNTO,LENCERIA,546905338,MARCELA KOURY
0101117750,5469MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,546905357,MARCELA KOURY
0101117760,5470MK T85 AZUL,CONJUNTO,LENCERIA,547002130,MARCELA KOURY
0101117770,5470MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,547002357,MARCELA KOURY
0101117780,5470MK T90 AZUL,CONJUNTO,LENCERIA,547003130,MARCELA KOURY
0101117790,5470MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,547003357,MARCELA KOURY
0101117800,5470MK T95 AZUL,CONJUNTO,LENCERIA,547004130,MARCELA KOURY
0101117810,5470MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,547004357,MARCELA KOURY
0101117820,5470MK T100 AZUL,CONJUNTO,LENCERIA,547005130,MARCELA KOURY
0101117830,5470MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,547005357,MARCELA KOURY
0101117840,5471MK T85 AZUL,CONJUNTO,LENCERIA,547102130,MARCELA KOURY
0101117850,5471MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,547102357,MARCELA KOURY
0101117860,5471MK T90 AZUL,CONJUNTO,LENCERIA,547103130,MARCELA KOURY
0101117870,5471MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,547103357,MARCELA KOURY
0101117880,5471MK T95 AZUL,CONJUNTO,LENCERIA,547104130,MARCELA KOURY
0101117890,5471MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,547104357,MARCELA KOURY
0101117900,5471MK T100 AZUL,CONJUNTO,LENCERIA,547105130,MARCELA KOURY
0101117910,5471MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,547105357,MARCELA KOURY
0101117920,5478MK T85 VERDE AGATHA,CONJUNTO,LENCERIA,547802347,MARCELA KOURY
0101117930,5478MK T90 VERDE AGATHA,CONJUNTO,LENCERIA,547803347,MARCELA KOURY
0101117940,5478MK T95 VERDE AGATHA,CONJUNTO,LENCERIA,547804347,MARCELA KOURY
0101117950,5478MK T100 VERDE AGATH,CONJUNTO,LENCERIA,547805347,MARCELA KOURY
0101117960,5479MK TS NUDE,CONJUNTO,LENCERIA,547901348,MARCELA KOURY
0101117970,5479MK TM NUDE,CONJUNTO,LENCERIA,547902348,MARCELA KOURY
0101117980,5479MK TL NUDE,CONJUNTO,LENCERIA,547903348,MARCELA KOURY
0101117990,5480MK T85 NUDE,CONJUNTO,LENCERIA,548002348,MARCELA KOURY
0101118000,5480MK T90 NUDE,CONJUNTO,LENCERIA,548003348,MARCELA KOURY
0101118010,5480MK T95 NUDE,CONJUNTO,LENCERIA,548004348,MARCELA KOURY
0101118020,5480MK T100 NUDE,CONJUNTO,LENCERIA,548005348,MARCELA KOURY
0101118030,5482MK T85 ORANGE,CONJUNTO,LENCERIA,548202358,MARCELA KOURY
0101118040,5482MK T90 ORANGE,CONJUNTO,LENCERIA,548203358,MARCELA KOURY
0101118050,5482MK T95 ORANGE,CONJUNTO,LENCERIA,548204358,MARCELA KOURY
0101118060,5482MK T100 ORANGE,CONJUNTO,LENCERIA,548205358,MARCELA KOURY
0101118070,5483MK T85 ORANGE,CONJUNTO,LENCERIA,548302358,MARCELA KOURY
0101118080,5483MK T90 ORANGE,CONJUNTO,LENCERIA,548303358,MARCELA KOURY
0101118090,5483MK T95 ORANGE,CONJUNTO,LENCERIA,548304358,MARCELA KOURY
0101118100,5483MK T100 ORANGE,CONJUNTO,LENCERIA,548305358,MARCELA KOURY
0101118110,5484MK T85 ORANGE,CONJUNTO,LENCERIA,548402358,MARCELA KOURY
0101118120,5484MK T90 ORANGE,CONJUNTO,LENCERIA,548403358,MARCELA KOURY
0101118130,5484MK T95 ORANGE,CONJUNTO,LENCERIA,548404358,MARCELA KOURY
0101118140,5484MK T100 ORANGE,CONJUNTO,LENCERIA,548405358,MARCELA KOURY
0101118150,5485MK T85 VERDE AGATHA,CONJUNTO,LENCERIA,548502347,MARCELA KOURY
0101118160,5485MK T90 VERDE AGATHA,CONJUNTO,LENCERIA,548503347,MARCELA KOURY
0101118170,5485MK T95 VERDE AGATHA,CONJUNTO,LENCERIA,548504347,MARCELA KOURY
0101118180,5485MK T100 VERDE AGATH,CONJUNTO,LENCERIA,548505347,MARCELA KOURY
0101118190,5486MK T85 ROSA BALLET,CONJUNTO,LENCERIA,548602344,MARCELA KOURY
0101118200,5486MK T90 ROSA BALLET,CONJUNTO,LENCERIA,548603344,MARCELA KOURY
0101118210,5486MK T95 ROSA BALLET,CONJUNTO,LENCERIA,548604344,MARCELA KOURY
0101118220,5486MK T100 ROSA BALLET,CONJUNTO,LENCERIA,548605344,MARCELA KOURY
0101118230,5488MK T85 ORANGE,CONJUNTO,LENCERIA,548802358,MARCELA KOURY
0101118240,5488MK T90 ORANGE,CONJUNTO,LENCERIA,548803358,MARCELA KOURY
0101118250,5488MK T95 ORANGE,CONJUNTO,LENCERIA,548804358,MARCELA KOURY
0101118260,5488MK T100 ORANGE,CONJUNTO,LENCERIA,548805358,MARCELA KOURY
0101118270,5489MK T85 ORANGE,CONJUNTO,LENCERIA,548902358,MARCELA KOURY
0101118280,5489MK T90 ORANGE,CONJUNTO,LENCERIA,548903358,MARCELA KOURY
0101118290,5489MK T95 ORANGE,CONJUNTO,LENCERIA,548904358,MARCELA KOURY
0101118300,5489MK T100 ORANGE,CONJUNTO,LENCERIA,548905358,MARCELA KOURY
0101118310,5490MK T85 ROJO DARK,CONJUNTO,LENCERIA,549002336,MARCELA KOURY
0101118320,5490MK T90 ROJO DARK,CONJUNTO,LENCERIA,549003336,MARCELA KOURY
0101118330,5490MK T95 ROJO DARK,CONJUNTO,LENCERIA,549004336,MARCELA KOURY
0101118340,5490MK T100 ROJO DARK,CONJUNTO,LENCERIA,549005336,MARCELA KOURY
0101118350,5493MK T85 AZUL,CONJUNTO,LENCERIA,549302130,MARCELA KOURY
0101118360,5493MK T90 AZUL,CONJUNTO,LENCERIA,549303130,MARCELA KOURY
0101118370,5493MK T95 AZUL,CONJUNTO,LENCERIA,549304130,MARCELA KOURY
0101118380,5493MK T100 AZUL,CONJUNTO,LENCERIA,549305130,MARCELA KOURY
0101118390,5494MK T85 AZUL,CONJUNTO,LENCERIA,549402130,MARCELA KOURY
0101118400,5494MK T90 AZUL,CONJUNTO,LENCERIA,549403130,MARCELA KOURY
0101118410,5494MK T95 AZUL,CONJUNTO,LENCERIA,549404130,MARCELA KOURY
0101118420,5494MK T100 AZUL,CONJUNTO,LENCERIA,549405130,MARCELA KOURY
0101118430,5495MK T85 AZUL,CONJUNTO,LENCERIA,549502130,MARCELA KOURY
0101118440,5495MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,549502357,MARCELA KOURY
0101118450,5495MK T90 AZUL,CONJUNTO,LENCERIA,549503130,MARCELA KOURY
0101118460,5495MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,549503357,MARCELA KOURY
0101118470,5495MK T95 AZUL,CONJUNTO,LENCERIA,549504130,MARCELA KOURY
0101118480,5495MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,549504357,MARCELA KOURY
0101118490,5495MK T100 AZUL,CONJUNTO,LENCERIA,549505130,MARCELA KOURY
0101118500,5495MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,549505357,MARCELA KOURY
0101118510,5496MK T85 AZUL,CONJUNTO,LENCERIA,549602130,MARCELA KOURY
0101118520,5496MK T85 VERDE JUNCO,CONJUNTO,LENCERIA,549602357,MARCELA KOURY
0101118530,5496MK T90 AZUL,CONJUNTO,LENCERIA,549603130,MARCELA KOURY
0101118540,5496MK T90 VERDE JUNCO,CONJUNTO,LENCERIA,549603357,MARCELA KOURY
0101118550,5496MK T95 AZUL,CONJUNTO,LENCERIA,549604130,MARCELA KOURY
0101118560,5496MK T95 VERDE JUNCO,CONJUNTO,LENCERIA,549604357,MARCELA KOURY
0101118570,5496MK T100 AZUL,CONJUNTO,LENCERIA,549605130,MARCELA KOURY
0101118580,5496MK T100 VERDE JUNCO,CONJUNTO,LENCERIA,549605357,MARCELA KOURY
0101118590,5497MK T85 AZUL,CONJUNTO,LENCERIA,549702130,MARCELA KOURY
0101118600,5497MK T90 AZUL,CONJUNTO,LENCERIA,549703130,MARCELA KOURY
0101118610,5497MK T95 AZUL,CONJUNTO,LENCERIA,549704130,MARCELA KOURY
0101118620,5497MK T100 AZUL,CONJUNTO,LENCERIA,549705130,MARCELA KOURY
0101118630,5498MK T85 AZUL,CONJUNTO,LENCERIA,549802130,MARCELA KOURY
0101118640,5498MK T90 AZUL,CONJUNTO,LENCERIA,549803130,MARCELA KOURY
0101118650,5498MK T95 AZUL,CONJUNTO,LENCERIA,549804130,MARCELA KOURY
0101118660,5498MK T100 AZUL,CONJUNTO,LENCERIA,549805130,MARCELA KOURY
0101118670,5002MK CONJ MK,CONJUNTO,LENCERIA,5002MK,MARCELA KOURY
0101118680,5008MK CONJ MK,CONJUNTO,LENCERIA,5008MK,MARCELA KOURY
0101118690,5011MK CONJ MK,CONJUNTO,LENCERIA,5011MK,MARCELA KOURY
0101118700,5071MK CONJ MK,CONJUNTO,LENCERIA,5071MK,MARCELA KOURY
0101118710,5074MK CONJ MK,CONJUNTO,LENCERIA,5074MK,MARCELA KOURY
0101118720,5078MK CONJ MK,CONJUNTO,LENCERIA,5078 MK,MARCELA KOURY
0101118730,5078MK CONJ MK,CONJUNTO,LENCERIA,5078MK,MARCELA KOURY
0101118740,5106MK CONJ MK,CONJUNTO,LENCERIA,5106MK,MARCELA KOURY
0101118750,5114 MK CONJ MK,CONJUNTO,LENCERIA,5114MK,MARCELA KOURY
0101118760,5115MK CONJ MK,CONJUNTO,LENCERIA,5115MK,MARCELA KOURY
0101118770,5140MK CONJ MK,CONJUNTO,LENCERIA,5140MK,MARCELA KOURY
0101118780,5158MK CONJ MK,CONJUNTO,LENCERIA,5158MK,MARCELA KOURY
0101118790,5173MK CONJ,CONJUNTO,LENCERIA,5173MK,MARCELA KOURY
0101118800,5183 CONJUNTO MK,CONJUNTO,LENCERIA,5183MK,MARCELA KOURY
0101118810,5185 CONJUNTO MK,CONJUNTO,LENCERIA,5185MK,MARCELA KOURY
0101118820,5186 CONJUNTO MK,CONJUNTO,LENCERIA,5186MK,MARCELA KOURY
0101118830,5187MK  CONJUNTO MK,CONJUNTO,LENCERIA,5187MK,MARCELA KOURY
0101118840,5197 MARCELA KAURY,CONJUNTO,LENCERIA,5197MK,MARCELA KOURY
0101118850,5198 MARCELA KOURY,CONJUNTO,LENCERIA,5198MK,MARCELA KOURY
0101118860,5200 MK MARCELA KOURY,CONJUNTO,LENCERIA,5200MK,MARCELA KOURY
0101118870,5203MK MARCELA KOURY,CONJUNTO,LENCERIA,5203MK,MARCELA KOURY
0101118880,5204 MK CONJ MK,CONJUNTO,LENCERIA,5204MK,MARCELA KOURY
0101118890,5206 MK CONJ MK,CONJUNTO,LENCERIA,5206MK,MARCELA KOURY
0101118900,5210 MK CONJ MK,CONJUNTO,LENCERIA,5210MK,MARCELA KOURY
0101118910,5211 MK,CONJUNTO,LENCERIA,5211MK,MARCELA KOURY
0101118920,5213 MK CONJUNTOS,CONJUNTO,LENCERIA,5213MK,MARCELA KOURY
0101118930,5213MK1 REMERAS,CONJUNTO,LENCERIA,5213MK1,MARCELA KOURY
0101118940,5213MK2 BOMBACHA,CONJUNTO,LENCERIA,5213MK2,MARCELA KOURY
0101118950,5215 MK CONJ MK,CONJUNTO,LENCERIA,5215MK,MARCELA KOURY
0101118960,5216 MK CONJ,CONJUNTO,LENCERIA,5216MK,MARCELA KOURY
0101118970,5217 CONJ MK,CONJUNTO,LENCERIA,5217MK,MARCELA KOURY
0101118980,5218MK CONJ MK,CONJUNTO,LENCERIA,5218MK,MARCELA KOURY
0101118990,5219 CONJ MK,CONJUNTO,LENCERIA,5219MK,MARCELA KOURY
0101119000,5220 CONJ MK,CONJUNTO,LENCERIA,5220MK,MARCELA KOURY
