Cod_art,Descripcion,Desc_adicional,Familia,Cod_barras,marca
0101041200,859C T100 NEGRO,CONJUNTO,LENCERIA,223859002100,coramina
0101041210,859C T105 NEGRO,CONJUNTO,LENCERIA,223859002105,coramina
0101041220,860C T85 BLANCO,CONJUNTO,LENCERIA,223860001085,coramina
0101041230,860C T90 BLANCO,CONJUNTO,LENCERIA,223860001090,coramina
0101041240,860C T95 BLANCO,CONJUNTO,LENCERIA,223860001095,coramina
0101041250,860C T100 BLANCO,CONJUNTO,LENCERIA,223860001100,coramina
0101041260,860C T85 AZUL,CONJUNTO,LENCERIA,223860014085,coramina
0101041270,860C T90 AZUL,CONJUNTO,LENCERIA,223860014090,coramina
0101041280,860C T95 AZUL,CONJUNTO,LENCERIA,223860014095,coramina
0101041290,860C T100 AZUL,CONJUNTO,LENCERIA,223860014100,coramina
0101041300,861C T85 NEGRO,CONJUNTO,LENCERIA,223861002085,coramina
0101041310,861C T90 NEGRO,CONJUNTO,LENCERIA,223861002090,coramina
0101041320,861C T95 NEGRO,CONJUNTO,LENCERIA,223861002095,coramina
0101041330,861C T100 NEGRO,CONJUNTO,LENCERIA,223861002100,coramina
0101041340,861C T85 NGRO/FUCSIA,CONJUNTO,LENCERIA,223861056085,coramina
0101041350,861C T90 NGRO/FUCSIA,CONJUNTO,LENCERIA,223861056090,coramina
0101041360,861C T95 NGRO/FUCSIA,CONJUNTO,LENCERIA,223861056095,coramina
0101041370,861C T100 NGRO/FUCSIA,CONJUNTO,LENCERIA,223861056100,coramina
0101041380,861C T85 FUCSIA/NGRO,CONJUNTO,LENCERIA,223861130085,coramina
0101041390,861C T90 FUCSIA/NGRO,CONJUNTO,LENCERIA,223861130090,coramina
0101041400,861C T95 FUCSIA/NGRO,CONJUNTO,LENCERIA,223861130095,coramina
0101041410,861C T100 FUCSIA/NGRO,CONJUNTO,LENCERIA,223861130100,coramina
0101041420,861C T85 ACQUA/CORAL,CONJUNTO,LENCERIA,223861131085,coramina
0101041430,861C T90 ACQUA/CORAL,CONJUNTO,LENCERIA,223861131090,coramina
0101041440,861C T95 ACQUA/CORAL,CONJUNTO,LENCERIA,223861131095,coramina
0101041450,861C T100 ACQUA/CORAL,CONJUNTO,LENCERIA,223861131100,coramina
0101041460,861C T85 AZUL/FUCSIA,CONJUNTO,LENCERIA,223861133085,coramina
0101041470,861C T90 AZUL/FUCSIA,CONJUNTO,LENCERIA,223861133090,coramina
0101041480,861C T95 AZUL/FUCSIA,CONJUNTO,LENCERIA,223861133095,coramina
0101041490,861C T100 AZUL/FUCSIA,CONJUNTO,LENCERIA,223861133100,coramina
0101041500,862C T85 BLANCO,CONJUNTO,LENCERIA,223862001085,coramina
0101041510,862C T90 BLANCO,CONJUNTO,LENCERIA,223862001090,coramina
0101041520,862C T95 BLANCO,CONJUNTO,LENCERIA,223862001095,coramina
0101041530,862C T100 BLANCO,CONJUNTO,LENCERIA,223862001100,coramina
0101041540,862C T105 BLANCO,CONJUNTO,LENCERIA,223862001105,coramina
0101041550,862C T85 NEGRO,CONJUNTO,LENCERIA,223862002085,coramina
0101041560,862C T90 NEGRO,CONJUNTO,LENCERIA,223862002090,coramina
0101041570,862C T95 NEGRO,CONJUNTO,LENCERIA,223862002095,coramina
0101041580,862C T100 NEGRO,CONJUNTO,LENCERIA,223862002100,coramina
0101041590,862C T105 NEGRO,CONJUNTO,LENCERIA,223862002105,coramina
0101041600,862C T85 HUESO,CONJUNTO,LENCERIA,223862004085,coramina
0101041610,862C T90 HUESO,CONJUNTO,LENCERIA,223862004090,coramina
0101041620,862C T95 HUESO,CONJUNTO,LENCERIA,223862004095,coramina
0101041630,862C T100 HUESO,CONJUNTO,LENCERIA,223862004100,coramina
0101041640,862C T105 HUESO,CONJUNTO,LENCERIA,223862004105,coramina
0101041650,862C T85 ROJO,CONJUNTO,LENCERIA,223862007085,coramina
0101041660,862C T90 ROJO,CONJUNTO,LENCERIA,223862007090,coramina
0101041670,862C T95 ROJO,CONJUNTO,LENCERIA,223862007095,coramina
0101041680,862C T100 ROJO,CONJUNTO,LENCERIA,223862007100,coramina
0101041690,862C T105 ROJO,CONJUNTO,LENCERIA,223862007105,coramina
0101041700,862C T85 GLACIAR,CONJUNTO,LENCERIA,223862045085,coramina
0101041710,862C T90 GLACIAR,CONJUNTO,LENCERIA,223862045090,coramina
0101041720,862C T95 GLACIAR,CONJUNTO,LENCERIA,223862045095,coramina
0101041730,862C T100 GLACIAR,CONJUNTO,LENCERIA,223862045100,coramina
0101041740,862C T105 GLACIAR,CONJUNTO,LENCERIA,223862045105,coramina
0101041750,863C T85 HUESO,CONJUNTO,LENCERIA,223863004085,coramina
0101041760,863C T90 HUESO,CONJUNTO,LENCERIA,223863004090,coramina
0101041770,863C T95 HUESO,CONJUNTO,LENCERIA,223863004095,coramina
0101041780,863C T100 HUESO,CONJUNTO,LENCERIA,223863004100,coramina
0101041790,863C T105 HUESO,CONJUNTO,LENCERIA,223863004105,coramina
0101041800,863C T85 AZUL,CONJUNTO,LENCERIA,223863014085,coramina
0101041810,863C T90 AZUL,CONJUNTO,LENCERIA,223863014090,coramina
0101041820,863C T95 AZUL,CONJUNTO,LENCERIA,223863014095,coramina
0101041830,863C T100 AZUL,CONJUNTO,LENCERIA,223863014100,coramina
0101041840,863C T105 AZUL,CONJUNTO,LENCERIA,223863014105,coramina
0101041850,864C T85 ANIMAL/BCO,CONJUNTO,LENCERIA,223864131085,coramina
0101041860,864C T90 ANIMAL/BCO,CONJUNTO,LENCERIA,223864131090,coramina
0101041870,864C T95 ANIMAL/BCO,CONJUNTO,LENCERIA,223864131095,coramina
0101041880,864C T100 ANIMAL/BCO,CONJUNTO,LENCERIA,223864131100,coramina
0101041890,864C T85 ANIMAL/GRIS,CONJUNTO,LENCERIA,223864132085,coramina
0101041900,864C T90 ANIMAL/GRIS,CONJUNTO,LENCERIA,223864132090,coramina
0101041910,864C T95 ANIMAL/GRIS,CONJUNTO,LENCERIA,223864132095,coramina
0101041920,864C T100 ANIMAL/GRIS,CONJUNTO,LENCERIA,223864132100,coramina
0101041930,865C T85 BLANCO,CONJUNTO,LENCERIA,223865001085,coramina
0101041940,865C T90 BLANCO,CONJUNTO,LENCERIA,223865001090,coramina
0101041950,865C T95 BLANCO,CONJUNTO,LENCERIA,223865001095,coramina
0101041960,865C T100 BLANCO,CONJUNTO,LENCERIA,223865001100,coramina
0101041970,865C T105 BLANCO,CONJUNTO,LENCERIA,223865001105,coramina
0101041980,865C T85 NEGRO,CONJUNTO,LENCERIA,223865002085,coramina
0101041990,865C T90 NEGRO,CONJUNTO,LENCERIA,223865002090,coramina
0101042000,865C T95 NEGRO,CONJUNTO,LENCERIA,223865002095,coramina
0101042010,865C T100 NEGRO,CONJUNTO,LENCERIA,223865002100,coramina
0101042020,865C T105 NEGRO,CONJUNTO,LENCERIA,223865002105,coramina
0101042030,865C T85 CORAL/TOS,CONJUNTO,LENCERIA,223865136085,coramina
0101042040,865C T90 CORAL/TOS,CONJUNTO,LENCERIA,223865136090,coramina
0101042050,865C T95 CORAL/TOS,CONJUNTO,LENCERIA,223865136095,coramina
0101042060,865C T100 CORAL/TOS,CONJUNTO,LENCERIA,223865136100,coramina
0101042070,865C T105 CORAL/TOS,CONJUNTO,LENCERIA,223865136105,coramina
0101042080,865C T85 ACERO/NRJA,CONJUNTO,LENCERIA,223865137085,coramina
0101042090,865C T90 ACERO/NRJA,CONJUNTO,LENCERIA,223865137090,coramina
0101042100,865C T95 ACERO/NRJA,CONJUNTO,LENCERIA,223865137095,coramina
0101042110,865C T100 ACERO/NRJA,CONJUNTO,LENCERIA,223865137100,coramina
0101042120,865C T105 ACERO/NRJA,CONJUNTO,LENCERIA,223865137105,coramina
0101042130,865C T85 ACQUA/FUCSIA,CONJUNTO,LENCERIA,223865138085,coramina
0101042140,865C T90 ACQUA/FUCSIA,CONJUNTO,LENCERIA,223865138090,coramina
0101042150,865C T95 ACQUA/FUCSIA,CONJUNTO,LENCERIA,223865138095,coramina
0101042160,865C T100 ACQUA/FUCSIA,CONJUNTO,LENCERIA,223865138100,coramina
0101042170,865C T105 ACQUA/FUCSIA,CONJUNTO,LENCERIA,223865138105,coramina
0101042180,866C T85 BLANCO,CONJUNTO,LENCERIA,223866001085,coramina
0101042190,866C T90 BLANCO,CONJUNTO,LENCERIA,223866001090,coramina
0101042200,866C T95 BLANCO,CONJUNTO,LENCERIA,223866001095,coramina
0101042210,866C T100 BLANCO,CONJUNTO,LENCERIA,223866001100,coramina
0101042220,866C T85 NEGRO,CONJUNTO,LENCERIA,223866002085,coramina
0101042230,866C T90 NEGRO,CONJUNTO,LENCERIA,223866002090,coramina
0101042240,866C T95 NEGRO,CONJUNTO,LENCERIA,223866002095,coramina
0101042250,866C T100 NEGRO,CONJUNTO,LENCERIA,223866002100,coramina
0101042260,866C T85 AVELLANA,CONJUNTO,LENCERIA,223866003085,coramina
0101042270,866C T90 AVELLANA,CONJUNTO,LENCERIA,223866003090,coramina
0101042280,866C T95 AVELLANA,CONJUNTO,LENCERIA,223866003095,coramina
0101042290,866C T100 AVELLANA,CONJUNTO,LENCERIA,223866003100,coramina
0101042300,866C T85 HUESO,CONJUNTO,LENCERIA,223866004085,coramina
0101042310,866C T90 HUESO,CONJUNTO,LENCERIA,223866004090,coramina
0101042320,866C T95 HUESO,CONJUNTO,LENCERIA,223866004095,coramina
0101042330,866C T100 HUESO,CONJUNTO,LENCERIA,223866004100,coramina
0101042340,867C T85 BLANCO,CONJUNTO,LENCERIA,223867001085,coramina
0101042350,867C T90 BLANCO,CONJUNTO,LENCERIA,223867001090,coramina
0101042360,867C T95 BLANCO,CONJUNTO,LENCERIA,223867001095,coramina
0101042370,867C T100 BLANCO,CONJUNTO,LENCERIA,223867001100,coramina
0101042380,867C T85 NEGRO,CONJUNTO,LENCERIA,223867002085,coramina
0101042390,867C T90 NEGRO,CONJUNTO,LENCERIA,223867002090,coramina
0101042400,867C T95 NEGRO,CONJUNTO,LENCERIA,223867002095,coramina
0101042410,867C T100 NEGRO,CONJUNTO,LENCERIA,223867002100,coramina
0101042420,867C T85 AVELLANA,CONJUNTO,LENCERIA,223867003085,coramina
0101042430,867C T90 AVELLANA,CONJUNTO,LENCERIA,223867003090,coramina
0101042440,867C T95 AVELLANA,CONJUNTO,LENCERIA,223867003095,coramina
0101042450,867C T100 AVELLANA,CONJUNTO,LENCERIA,223867003100,coramina
0101042460,867C T85 CORAL,CONJUNTO,LENCERIA,223867030085,coramina
0101042470,867C T90 CORAL,CONJUNTO,LENCERIA,223867030090,coramina
0101042480,867C T95 CORAL,CONJUNTO,LENCERIA,223867030095,coramina
0101042490,867C T100 CORAL,CONJUNTO,LENCERIA,223867030100,coramina
0101042500,867C T85 FRANCIA,CONJUNTO,LENCERIA,223867034085,coramina
0101042510,867C T90 FRANCIA,CONJUNTO,LENCERIA,223867034090,coramina
0101042520,867C T95 FRANCIA,CONJUNTO,LENCERIA,223867034095,coramina
0101042530,867C T100 FRANCIA,CONJUNTO,LENCERIA,223867034100,coramina
0101042540,804C T100 NEGRO,CONJUNTO,LENCERIA,2238040020100,coramina
0101042550,840C T90 CELESTE,CONJUNTO,LENCERIA,2238400082090,coramina
0101042560,840C T95 CELESTE,CONJUNTO,LENCERIA,2238400082095,coramina
0101042570,835C T95 HSO/CORAL,CONJUNTO,LENCERIA,223835118100095,coramina
0101042580,104C CONJ CORAMINA,CONJUNTO,LENCERIA,104C,coramina
0101042590,105C CORAMINA,CONJUNTO,LENCERIA,105C,coramina
0101042600,137 CORPIÑO,CONJUNTO,LENCERIA,137C,coramina
0101042610,141C CORAMINA,CONJUNTO,LENCERIA,141C,coramina
0101042620,142C CORAMINA,CONJUNTO,LENCERIA,142C,coramina
0101042630,145C CORAMINA,CONJUNTO,LENCERIA,145C,coramina
0101042640,166C CORAMINA,CONJUNTO,LENCERIA,166C,coramina
0101042650,167C CONJ CORAMINA,CONJUNTO,LENCERIA,167C,coramina
0101042660,168C CORAMINA,CONJUNTO,LENCERIA,168C,coramina
0101042670,169C CORAMINA,CONJUNTO,LENCERIA,169C,coramina
0101042680,170C CORAMINA,CONJUNTO,LENCERIA,170C,coramina
0101042690,172C CONJUNTO,CONJUNTO,LENCERIA,172C,coramina
0101042700,173C CONJUNTO,CONJUNTO,LENCERIA,173C,coramina
0101042710,174C CONJUNTO,CONJUNTO,LENCERIA,174C,coramina
0101042720,175C CONJUNTO,CONJUNTO,LENCERIA,175C,coramina
0101042730,176C CONJUNTO,CONJUNTO,LENCERIA,176C,coramina
0101042740,177C CONJUNTO,CONJUNTO,LENCERIA,177C,coramina
0101042750,209C CORAMINA,CONJUNTO,LENCERIA,209C,coramina
0101042760,211C CONJ CORAMINA,CONJUNTO,LENCERIA,211C,coramina
0101042780,214C  CORAMINA,CONJUNTO,LENCERIA,214C,coramina
0101042790,215C CONJUNTO,CONJUNTO,LENCERIA,215C,coramina
0101042800,804C CORAMINA,CONJUNTO,LENCERIA,804C,coramina
0101042810,805C CONJ CORAMINA,CONJUNTO,LENCERIA,805C,coramina
0101042820,806C CORAMINA,CONJUNTO,LENCERIA,806C,coramina
0101042830,807C CONJ CORAMINA,CONJUNTO,LENCERIA,807C,coramina
0101042840,808.1C CORAMINA,CONJUNTO,LENCERIA,808.1C,coramina
0101042850,808.2C CORAMINA,CONJUNTO,LENCERIA,808.2C,coramina
0101042860,808C CORAMINA,CONJUNTO,LENCERIA,808C,coramina
0101042870,809C CORAMINA,CONJUNTO,LENCERIA,809C,coramina
0101042880,810C,CONJUNTO,LENCERIA,810C,coramina
0101042890,812C CORAMINA,CONJUNTO,LENCERIA,812C,coramina
0101042900,818C  CONJUNTO,CONJUNTO,LENCERIA,818C,coramina
0101042910,820C,CONJUNTO,LENCERIA,820C,coramina
0101042920,823C CORAMINA,CONJUNTO,LENCERIA,823C,coramina
0101042930,827C CONJUNTO,CONJUNTO,LENCERIA,827C,coramina
0101042940,832C CONJUNTO,CONJUNTO,LENCERIA,832C,coramina
0101042950,833C CONJ CORAMINA,CONJUNTO,LENCERIA,833C,coramina
0101042960,834C CONJ CORAMINA,CONJUNTO,LENCERIA,834C,coramina
0101042970,835C CONJ CORAMINA,CONJUNTO,LENCERIA,835C,coramina
0101042980,836C CONJ CORAMINA,CONJUNTO,LENCERIA,836C,coramina
0101042990,837C CONJ CORAMINA,CONJUNTO,LENCERIA,837C,coramina
0101043000,838C CONJ CORAMINA,CONJUNTO,LENCERIA,838C,coramina
0101043010,839C CONJ CORAMINA,CONJUNTO,LENCERIA,839C,coramina
0101043020,840C CONJ CORAMINA,CONJUNTO,LENCERIA,840C,coramina
0101043030,841C CONJ CORAMINA,CONJUNTO,LENCERIA,841C,coramina
0101043040,842C CONJUNTO,CONJUNTO,LENCERIA,842C,coramina
0101043050,843C CONJ CORAMINA,CONJUNTO,LENCERIA,843C,coramina
0101043060,845C CONJ CORAMINA,CONJUNTO,LENCERIA,845C,coramina
0101043070,846C CONJ CORAMINA,CONJUNTO,LENCERIA,846C,coramina
0101043080,847C CONJUNTO,CONJUNTO,LENCERIA,847C,coramina
0101043090,848C CONJUNTO,CONJUNTO,LENCERIA,848C,coramina
0101043100,849C CONJUNTO,CONJUNTO,LENCERIA,849C,coramina
0101043110,84C CORAMINA,CONJUNTO,LENCERIA,84C,coramina
0101043120,851C  CORAMINA,CONJUNTO,LENCERIA,851C,coramina
0101043130,852C CORAMINA,CONJUNTO,LENCERIA,852C,coramina
0101043140,853C  CORAMINA,CONJUNTO,LENCERIA,853C,coramina
0101043150,854C CONJUNTO,CONJUNTO,LENCERIA,854C,coramina
0101043160,855C CONJUNTO,CONJUNTO,LENCERIA,855C,coramina
0101043170,856C CONJUNTO,CONJUNTO,LENCERIA,856C,coramina
0101043180,857C CONJUNTO,CONJUNTO,LENCERIA,857C,coramina
0101043190,858C CONJUNTO,CONJUNTO,LENCERIA,858C,coramina
0101043200,859C CONJUNTO,CONJUNTO,LENCERIA,859C,coramina
0101043210,860C CONJUNTO,CONJUNTO,LENCERIA,860C,coramina
0101043220,861C CONJUNTO,CONJUNTO,LENCERIA,861C,coramina
0101043230,862C CONJUNTO,CONJUNTO,LENCERIA,862C,coramina
0101043240,863C CONJUNTO,CONJUNTO,LENCERIA,863C,coramina
0101043250,864C CONJUNTO,CONJUNTO,LENCERIA,864C,coramina
0101043260,865C CONJUNTO,CONJUNTO,LENCERIA,865C,coramina
0101043270,866C CONJUNTO,CONJUNTO,LENCERIA,866C,coramina
0101043280,867C CONJUNTO,CONJUNTO,LENCERIA,867C,coramina
0101043290,868C CONJUNTO,CONJUNTO,LENCERIA,868C,coramina
0101043300,869C CONJUNTO,CONJUNTO,LENCERIA,869C,coramina
0101151510,1111C CORAMINA,CONJUNTO,LENCERIA,1111C,coramina
0101151520,111C CONJ CORAMINA,CONJUNTO,LENCERIA,111C,coramina
0101151530,114C  CONJUNTO CORAMINA,CONJUNTO,LENCERIA,114C,coramina
0101151540,115C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,115C,coramina
0101151550,117 CONJ CORAMINA,CONJUNTO,LENCERIA,117,coramina
0101151560,12P,CONJUNTO,LENCERIA,12P,coramina
0101151570,132,CONJUNTO,LENCERIA,132,coramina
0101151580,132C,CONJUNTO,LENCERIA,132C,coramina
0101151590,133,CONJUNTO,LENCERIA,133,coramina
0101151600,133C CONJUNTO,CONJUNTO,LENCERIA,133C,coramina
0101151610,134C,CONJUNTO,LENCERIA,134C,coramina
0101151620,13C  CORAMINA,CONJUNTO,LENCERIA,13C,coramina
0101151630,144C CONJUNTO,CONJUNTO,LENCERIA,144C,coramina
0101151640,146C CONJ CORAMINA,CONJUNTO,LENCERIA,146C,coramina
0101151650,147C CONJ CORAMINA,CONJUNTO,LENCERIA,147C,coramina
0101151660,148C CORAMINA,CONJUNTO,LENCERIA,148C,coramina
0101151670,149C CONJ CORAMINA,CONJUNTO,LENCERIA,149C,coramina
0101151680,14C PIJAMA CORAMINA,CONJUNTO,LENCERIA,14C,coramina
0101151690,152C CONJUNTO,CONJUNTO,LENCERIA,152C,coramina
0101151700,154C CONJUNTO,CONJUNTO,LENCERIA,154C,coramina
0101151710,155C CONJUNTO,CONJUNTO,LENCERIA,155C,coramina
0101151720,156C CORAMINA,CONJUNTO,LENCERIA,156C,coramina
0101151730,157C CONJUNTO,CONJUNTO,LENCERIA,157C,coramina
0101151740,158C CONJUNTO,CONJUNTO,LENCERIA,158,coramina
0101151750,159C CONJUNTO,CONJUNTO,LENCERIA,159C,coramina
0101151760,15C PIJAMA CORAMINA,CONJUNTO,LENCERIA,15C,coramina
0101151770,160C  OFERTA,CONJUNTO,LENCERIA,160C,coramina
0101151780,161C CONJUNTO,CONJUNTO,LENCERIA,161C,coramina
0101151790,163C CONJUNTO,CONJUNTO,LENCERIA,163C,coramina
0101151800,164 CORAMINA,CONJUNTO,LENCERIA,164C,coramina
0101151810,165 CORAMINA,CONJUNTO,LENCERIA,165C,coramina
0101151820,201C CONJUNTO,CONJUNTO,LENCERIA,201,coramina
0101151830,201C CONJUNTO,CONJUNTO,LENCERIA,201C,coramina
0101151840,203C CONJUNTO,CONJUNTO,LENCERIA,203C,coramina
0101151850,204C CORAMINA,CONJUNTO,LENCERIA,204C,coramina
0101151860,208C CORAMINA,CONJUNTO,LENCERIA,208C,coramina
0101151870,301C CORAMINA,CONJUNTO,LENCERIA,301C,coramina
0101151880,302C CONJUNTO,CONJUNTO,LENCERIA,302C,coramina
0101151890,305C CONJUNTO,CONJUNTO,LENCERIA,305C,coramina
0101151900,307C CONJUNTO,CONJUNTO,LENCERIA,307C,coramina
0101151910,371C CORAMINA,CONJUNTO,LENCERIA,371C,coramina
0101151920,372C BOM CORAMINA,BOM POS PARTO,LENCERIA,372C,coramina
0101151930,800C CORAMINA,CONJUNTO,LENCERIA,800C,coramina
0101151940,801C CORAMINA,CONJUNTO,LENCERIA,801C,coramina
0101151950,802 CONJ CORAMINA,CONJUNTO,LENCERIA,802C,coramina
0101151960,803C CORAMINA,CONJUNTO,LENCERIA,803C,coramina
0101151970,813C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,813C,coramina
0101151980,814C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,814C,coramina
0101151990,815C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,815C,coramina
0101152000,816C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,816C,coramina
0101152010,817C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,817C,coramina
0101152020,821C CORAMINA,CONJUNTO,LENCERIA,821C,coramina
0101152030,822C CORAMINA,CONJUNTO,LENCERIA,822C,coramina
0101152040,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,824C,coramina
0101152050,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,825C,coramina
0101152060,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,826C,coramina
0101152070,828C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,828C,coramina
0101152080,829C CONJUNTO,CONJUNTO,LENCERIA,829C,coramina
0101152090,830C CONJUNTO,CONJUNTO,LENCERIA,830C,coramina
0101152100,831C CONJUNTO,CONJUNTO,LENCERIA,831C,coramina
0101152110,83C,CONJUNTO,LENCERIA,83C,coramina
0101152120,844C CONJ CORAMINA,CONJUNTO,LENCERIA,844C,coramina
0101152130,147C T85 BLANCO,CONJUNTO,LENCERIA,223147001085,coramina
0101152140,147C T90 BLANCO,CONJUNTO,LENCERIA,223147001090,coramina
0101152150,147C T95 BLANCO,CONJUNTO,LENCERIA,223147001095,coramina
0101152160,147C T100 BLANCO,CONJUNTO,LENCERIA,223147001100,coramina
0101152170,147C T85 NEGRO,CONJUNTO,LENCERIA,223147002085,coramina
0101152180,147C T90 NEGRO,CONJUNTO,LENCERIA,223147002090,coramina
0101152190,147C T95 NEGRO,CONJUNTO,LENCERIA,223147002095,coramina
0101152200,147C T100 NEGRO,CONJUNTO,LENCERIA,223147002100,coramina
0101152210,148C T85 BLANCO,CONJUNTO,LENCERIA,223148001085,coramina
0101152220,148C T90 BLANCO,CONJUNTO,LENCERIA,223148001090,coramina
0101152230,148C T95 BLANCO,CONJUNTO,LENCERIA,223148001095,coramina
0101152240,148C T100 BLANCO,CONJUNTO,LENCERIA,223148001100,coramina
0101152250,148C T85 NEGRO,CONJUNTO,LENCERIA,223148002085,coramina
0101152260,148C T90 NEGRO,CONJUNTO,LENCERIA,223148002090,coramina
0101152270,148C T95 NEGRO,CONJUNTO,LENCERIA,223148002095,coramina
0101152280,148C T100 NEGRO,CONJUNTO,LENCERIA,223148002100,coramina
0101152290,163C T85 BLANCO,CONJUNTO,LENCERIA,223163001085,coramina
0101152300,163C T90 BLANCO,CONJUNTO,LENCERIA,223163001090,coramina
0101152310,163C T95 BLANCO,CONJUNTO,LENCERIA,223163001095,coramina
0101152320,163C T100 BLANCO,CONJUNTO,LENCERIA,223163001100,coramina
0101152330,163C T85 GRIS,CONJUNTO,LENCERIA,223163006085,coramina
0101152340,163C T90 GRIS,CONJUNTO,LENCERIA,223163006090,coramina
0101152350,163C T95 GRIS,CONJUNTO,LENCERIA,223163006095,coramina
0101152360,163C T100 GRIS,CONJUNTO,LENCERIA,223163006100,coramina
0101152370,164C T85 BCO/ROS,CONJUNTO,LENCERIA,223164051085,coramina
0101152380,164C T90 BCO/ROS,CONJUNTO,LENCERIA,223164051090,coramina
0101152390,164C T95 BCO/ROS,CONJUNTO,LENCERIA,223164051095,coramina
0101152400,164C T100 BCO/ROS,CONJUNTO,LENCERIA,223164051100,coramina
0101152410,164C T85 NGO/FUC,CONJUNTO,LENCERIA,223164056085,coramina
0101152420,164C T90 NGO/FUC,CONJUNTO,LENCERIA,223164056090,coramina
0101152430,164C T95 NGO/FUC,CONJUNTO,LENCERIA,223164056095,coramina
0101152440,164C T100 NGO/FUC,CONJUNTO,LENCERIA,223164056100,coramina
0101152450,417C T2 BLANCO,CONJUNTO,LENCERIA,223417001001,coramina
0101152460,417C T3 BLANCO,CONJUNTO,LENCERIA,223417001003,coramina
0101152470,417C T1 AVELLANA,CONJUNTO,LENCERIA,223417003001,coramina
0101152480,417C T2 AVELLANA,CONJUNTO,LENCERIA,223417003002,coramina
0101152490,417C T3 AVELLANA,CONJUNTO,LENCERIA,223417003003,coramina
0101152500,417C T1 GRIS,CONJUNTO,LENCERIA,223417006001,coramina
0101152510,417C T2 GRIS,CONJUNTO,LENCERIA,223417006002,coramina
0101152520,417C T3 GRIS,CONJUNTO,LENCERIA,223417006003,coramina
0101152530,418C T2 BLANCO,CONJUNTO,LENCERIA,223418001002,coramina
0101152540,418C T3 BLANCO,CONJUNTO,LENCERIA,223418001003,coramina
0101152550,418C T2 NEGRO,CONJUNTO,LENCERIA,223418002002,coramina
0101152560,418C T3 NEGRO,CONJUNTO,LENCERIA,223418002003,coramina
0101152570,420C T1 BLANCO,CONJUNTO,LENCERIA,223420001001,coramina
0101152580,420C T2 BLANCO,CONJUNTO,LENCERIA,223420001002,coramina
0101152590,420C T3 BLANCO,CONJUNTO,LENCERIA,223420001003,coramina
0101152600,420C T1 NEGRO,CONJUNTO,LENCERIA,223420002001,coramina
0101152610,420C T2 NEGRO,CONJUNTO,LENCERIA,223420002002,coramina
0101152620,420C T3 NEGRO,CONJUNTO,LENCERIA,223420002003,coramina
0101152630,420C T1 HUESO,CONJUNTO,LENCERIA,223420004001,coramina
0101152640,420C T2 HUESO,CONJUNTO,LENCERIA,223420004002,coramina
0101152650,420C T3 HUESO,CONJUNTO,LENCERIA,223420004003,coramina
0101152660,421C T1 BLANCO/RJ,CONJUNTO,LENCERIA,223421079001,coramina
0101152670,421C T2 BLANCO/RJ,CONJUNTO,LENCERIA,223421079002,coramina
0101152680,421C T3 BLANCO/RJ,CONJUNTO,LENCERIA,223421079003,coramina
0101152690,421C T1 BLANCO/FR,CONJUNTO,LENCERIA,223421088001,coramina
0101152700,421C T2 BLANCO/FR,CONJUNTO,LENCERIA,223421088002,coramina
0101152710,422C T1 G/V,CONJUNTO,LENCERIA,223422089003,coramina
0101152720,813C T85 BLANCO,CONJUNTO,LENCERIA,223813001085,coramina
0101152730,813C T90 BLANCO,CONJUNTO,LENCERIA,223813001090,coramina
0101152740,813C T95 BLANCO,CONJUNTO,LENCERIA,223813001095,coramina
0101152750,813C T100 BLANCO,CONJUNTO,LENCERIA,223813001100,coramina
0101152760,813C T105 BLANCO,CONJUNTO,LENCERIA,223813001105,coramina
0101152770,813C T85 NEGRO,CONJUNTO,LENCERIA,223813002085,coramina
0101152780,813C T90 NEGRO,CONJUNTO,LENCERIA,223813002090,coramina
0101152790,813C T95 NEGRO,CONJUNTO,LENCERIA,223813002095,coramina
0101152800,813C T105 NEGRO,CONJUNTO,LENCERIA,223813002100,coramina
0101152810,813C T100 NEGRO,CONJUNTO,LENCERIA,223813002105,coramina
0101152820,813C T85 BCO/R,CONJUNTO,LENCERIA,223813051085,coramina
0101152830,813C T90 BCO/R,CONJUNTO,LENCERIA,223813051090,coramina
0101152840,813C T95 BCO/R,CONJUNTO,LENCERIA,223813051095,coramina
0101152850,813C T100 BCO/R,CONJUNTO,LENCERIA,223813051100,coramina
0101152860,813C T105 BCO/R,CONJUNTO,LENCERIA,223813051105,coramina
0101152870,814C T85 B/ROS,CONJUNTO,LENCERIA,223814051085,coramina
0101152880,814C T90 B/ROS,CONJUNTO,LENCERIA,223814051090,coramina
0101152890,814C T95 B/ROS,CONJUNTO,LENCERIA,223814051095,coramina
0101152900,814C T100 B/ROS,CONJUNTO,LENCERIA,223814051100,coramina
0101152910,814C T85 N/ROS,CONJUNTO,LENCERIA,223814056085,coramina
